path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,piano_scores_paths,contains_piano_track?
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/20_Des_Baches_Wiegenlied",Des Baches Wiegenlied,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/20_Des_Baches_Wiegenlied/lc4985931.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/20_Des_Baches_Wiegenlied/lc4985931.mid_track_2.mid",True
"Marshall,_Florence_Ashton/_/Ask_Me_No_More",Ask Me No More,5107542,"Marshall,_Florence_Ashton",Florence Ashton Marshall,Female,"English writer, composer and conductor",1,2,"../Lieder/scores/Marshall,_Florence_Ashton/_/Ask_Me_No_More/lc6650249.mid","../author-profiling-in-symbolic-music/piano scores/Marshall,_Florence_Ashton/_/Ask_Me_No_More/lc6650249.mid_track_1.mid",True
"Wolf,_Hugo/Eichendorff-Lieder/05_Der_Soldat_I",Der Soldat I,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/05_Der_Soldat_I/lc5024898.mid","../author-profiling-in-symbolic-music/piano scores/Wolf,_Hugo/Eichendorff-Lieder/05_Der_Soldat_I/lc5024898.mid_track_2.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/18_Trockne_Blumen",Trockne Blumen,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/18_Trockne_Blumen/lc4985949.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/18_Trockne_Blumen/lc4985949.mid_track_2.mid",True
"Schröter,_Corona/25_Lieder/18_Amor_im_Tanz",Amor im Tanz,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid","../author-profiling-in-symbolic-music/piano scores/Schröter,_Corona/25_Lieder/18_Amor_im_Tanz/lc6050547.mid_track_1.mid",True
"Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/7_An_old_Cradle_Song",An old Cradle Song,5103573,"Davies,_Walford",Walford Davies,Male,British composer,1,8,"../Lieder/scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/7_An_old_Cradle_Song/lc6218740.mid","../author-profiling-in-symbolic-music/piano scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/7_An_old_Cradle_Song/lc6218740.mid_track_4.mid",True
"Schumann,_Robert/Myrthen,_Op.25/14_Hochländisches_Wiegenlied",Hochländisches Wiegenlied,5109331,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Myrthen,_Op.25/14_Hochländisches_Wiegenlied/lc6917116.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Robert/Myrthen,_Op.25/14_Hochländisches_Wiegenlied/lc6917116.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/_/Charme-du-jour",Charme-du-jour,5101391,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/_/Charme-du-jour/lc5946761.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/_/Charme-du-jour/lc5946761.mid_track_1.mid",True
"Mendelssohn,_Felix/6_Duets,_Op.63/2_Abschiedslied_der_Zugvögel,_MWV_J_9","Abschiedslied der Zugvögel, MWV J 9",5110262,"Mendelssohn,_Felix",Felix Mendelssohn,Male,"German composer, pianist, organist and conductor of Jewish descent",2,12,"../Lieder/scores/Mendelssohn,_Felix/6_Duets,_Op.63/2_Abschiedslied_der_Zugvögel,_MWV_J_9/lc7076589.mid","../author-profiling-in-symbolic-music/piano scores/Mendelssohn,_Felix/6_Duets,_Op.63/2_Abschiedslied_der_Zugvögel,_MWV_J_9/lc7076589.mid_track_2.mid",True
"Schumann,_Clara/6_Lieder,_Op.13/2_Sie_liebten_sich_beide",Sie liebten sich beide,5097002,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.13/2_Sie_liebten_sich_beide/lc5125680.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Clara/6_Lieder,_Op.13/2_Sie_liebten_sich_beide/lc5125680.mid_track_1.mid",True
"Lindsay,_Maria/_/Good_night,_good_night_beloved","Good night, good night beloved",5107146,"Lindsay,_Maria",Maria Lindsay,Female,British composer,1,2,"../Lieder/scores/Lindsay,_Maria/_/Good_night,_good_night_beloved/lc6609481.mid","../author-profiling-in-symbolic-music/piano scores/Lindsay,_Maria/_/Good_night,_good_night_beloved/lc6609481.mid_track_5.mid",True
"Schubert,_Franz/Winterreise,_D.911/15_Die_Kraehe",Die Kraehe,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/15_Die_Kraehe/lc5007179.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Winterreise,_D.911/15_Die_Kraehe/lc5007179.mid_track_2.mid",True
"Cellier,_Alfred/_/Oh!_Woman,_Sweet_Woman","Oh! Woman, Sweet Woman",5105983,"Cellier,_Alfred",Alfred Cellier,Male,British composer and conductor,1,1,"../Lieder/scores/Cellier,_Alfred/_/Oh!_Woman,_Sweet_Woman/lc6480111.mid","../author-profiling-in-symbolic-music/piano scores/Cellier,_Alfred/_/Oh!_Woman,_Sweet_Woman/lc6480111.mid_track_2.mid",True
"Warlock,_Peter/Peterisms,_Set_2/1_Roister_Doister",Roister Doister,5103530,"Warlock,_Peter",Peter Warlock,Male,British composer and music critic,4,22,"../Lieder/scores/Warlock,_Peter/Peterisms,_Set_2/1_Roister_Doister/lc6447758.mid","../author-profiling-in-symbolic-music/piano scores/Warlock,_Peter/Peterisms,_Set_2/1_Roister_Doister/lc6447758.mid_track_2.mid",True
"Warlock,_Peter/Songs/10_As_ever_I_saw",As ever I saw,5103527,"Warlock,_Peter",Peter Warlock,Male,British composer and music critic,4,22,"../Lieder/scores/Warlock,_Peter/Songs/10_As_ever_I_saw/lc6198837.mid","../author-profiling-in-symbolic-music/piano scores/Warlock,_Peter/Songs/10_As_ever_I_saw/lc6198837.mid_track_1.mid",True
"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich",Sprich,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich/lc6598231.mid","../author-profiling-in-symbolic-music/piano scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich/lc6598231.mid_track_1.mid",True
"Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole",Barcarole,5032870,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole/lc5104275.mid","../author-profiling-in-symbolic-music/piano scores/Lang,_Josephine/6_Lieder,_Op.25/3_Barcarole/lc5104275.mid_track_1.mid",True
"Brahms,_Johannes/8_Lieder_and_Romances,_Op.14/5_Trennung",Trennung,5096871,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/8_Lieder_and_Romances,_Op.14/5_Trennung/lc5726490.mid","../author-profiling-in-symbolic-music/piano scores/Brahms,_Johannes/8_Lieder_and_Romances,_Op.14/5_Trennung/lc5726490.mid_track_1.mid",True
"Schubert,_Franz/Winterreise,_D.911/09_Irrlicht",Irrlicht,5015409,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Winterreise,_D.911/09_Irrlicht/lc5023438.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Winterreise,_D.911/09_Irrlicht/lc5023438.mid_track_2.mid",True
"Schubert,_Franz/Die_schöne_Müllerin,_D.795/17_Die_böse_Farbe",Die böse Farbe,5004732,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/17_Die_böse_Farbe/lc4985934.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Die_schöne_Müllerin,_D.795/17_Die_böse_Farbe/lc4985934.mid_track_1.mid",True
"Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/1_If_love_be_life,_I_long_to_die","If love be life, I long to die",5107543,"Mounsey_Bartholomew,_Ann",Ann Mounsey,Female,"English composer, pianist, and organist",1,7,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/1_If_love_be_life,_I_long_to_die/lc6646808.mid","../author-profiling-in-symbolic-music/piano scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/1_If_love_be_life,_I_long_to_die/lc6646808.mid_track_1.mid",True
"Brahms,_Johannes/7_Lieder,_Op.48/2_Der_Überläufer",Der Überläufer,5013857,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/7_Lieder,_Op.48/2_Der_Überläufer/lc5071622.mid","../author-profiling-in-symbolic-music/piano scores/Brahms,_Johannes/7_Lieder,_Op.48/2_Der_Überläufer/lc5071622.mid_track_1.mid",True
"Butterworth,_George/_/Love_blows_as_the_wind_blows",Love blows as the wind blows,5103552,"Butterworth,_George",George Butterworth,Male,English composer,3,12,"../Lieder/scores/Butterworth,_George/_/Love_blows_as_the_wind_blows/lc6469541.mid","../author-profiling-in-symbolic-music/piano scores/Butterworth,_George/_/Love_blows_as_the_wind_blows/lc6469541.mid_track_2.mid",True
"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit",Unklarheit,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit/lc6595529.mid","../author-profiling-in-symbolic-music/piano scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit/lc6595529.mid_track_1.mid",True
"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase",C’est l’extase,5099424,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase/lc5605080.mid","../author-profiling-in-symbolic-music/piano scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase/lc5605080.mid_track_2.mid",True
"Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!",Malgré-moi!,5107693,"Netzel,_Laura",Laura Netzel,Female,"Swedish composer, pianist, conductor",2,7,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!/lc6661586.mid","../author-profiling-in-symbolic-music/piano scores/Netzel,_Laura/4_Songs,_Op.46/2_Malgré-moi!/lc6661586.mid_track_2.mid",True
"Brahms,_Johannes/5_Poems,_Op.19/5_An_eine_Äolsharfe",An eine Äolsharfe,5069034,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/5_Poems,_Op.19/5_An_eine_Äolsharfe/lc5667745.mid","../author-profiling-in-symbolic-music/piano scores/Brahms,_Johannes/5_Poems,_Op.19/5_An_eine_Äolsharfe/lc5667745.mid_track_2.mid",True
"White,_Maude_Valérie/_/A_Finland_Love_Song",A Finland Love Song,5103540,"White,_Maude_Valérie",Maude Valerie White,Female,French-born English composer,2,6,"../Lieder/scores/White,_Maude_Valérie/_/A_Finland_Love_Song/lc6230361.mid","../author-profiling-in-symbolic-music/piano scores/White,_Maude_Valérie/_/A_Finland_Love_Song/lc6230361.mid_track_2.mid",True
"Gray,_Louisa/_/Yes_and_No",Yes and No,5107149,"Gray,_Louisa",Louisa Gray,Female,Composer of songs,1,7,"../Lieder/scores/Gray,_Louisa/_/Yes_and_No/lc6620845.mid","../author-profiling-in-symbolic-music/piano scores/Gray,_Louisa/_/Yes_and_No/lc6620845.mid_track_1.mid",True
"Schumann,_Robert/Frauenliebe_und_Leben,_Op.42/4_Du_Ring_an_meinem_Finger",Du Ring an meinem Finger,5016693,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Frauenliebe_und_Leben,_Op.42/4_Du_Ring_an_meinem_Finger/lc4978488.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Robert/Frauenliebe_und_Leben,_Op.42/4_Du_Ring_an_meinem_Finger/lc4978488.mid_track_2.mid",True
"Bizet,_Georges/20_Mélodies,_Op.21/04_Adieux_de_l’hôtesse_arabe",Adieux de l’hôtesse arabe,5079544,"Bizet,_Georges",Georges Bizet,Male,French composer,2,26,"../Lieder/scores/Bizet,_Georges/20_Mélodies,_Op.21/04_Adieux_de_l’hôtesse_arabe/lc6878940.mid","../author-profiling-in-symbolic-music/piano scores/Bizet,_Georges/20_Mélodies,_Op.21/04_Adieux_de_l’hôtesse_arabe/lc6878940.mid_track_3.mid",True
"Bishop,_Henry/_/Home,_Sweet_Home","Home, Sweet Home",5105780,"Bishop,_Henry",Henry Bishop,Male,British composer,1,2,"../Lieder/scores/Bishop,_Henry/_/Home,_Sweet_Home/lc6486038.mid","../author-profiling-in-symbolic-music/piano scores/Bishop,_Henry/_/Home,_Sweet_Home/lc6486038.mid_track_3.mid",True
"Duchambge,_Pauline/_/Prière_des_laboureurs",Prière des laboureurs,5106919,"Duchambge,_Pauline",Pauline Duchambge,Female,French composer,1,4,"../Lieder/scores/Duchambge,_Pauline/_/Prière_des_laboureurs/lc6593095.mid","../author-profiling-in-symbolic-music/piano scores/Duchambge,_Pauline/_/Prière_des_laboureurs/lc6593095.mid_track_1.mid",True
"Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!",Rêve encore!,5107693,"Netzel,_Laura",Laura Netzel,Female,"Swedish composer, pianist, conductor",2,7,"../Lieder/scores/Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!/lc6661632.mid","../author-profiling-in-symbolic-music/piano scores/Netzel,_Laura/4_Songs,_Op.46/3_Rêve_encore!/lc6661632.mid_track_2.mid",True
"Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht",Frühlingsnacht,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid_track_2.mid",True
"Beach,_Amy/3_Browning_Songs,_Op.44/3_I_Send_My_Heart_up_to_Thee!",I Send My Heart up to Thee!,5103537,"Beach,_Amy",Amy Beach,Female,American composer and pianist,3,10,"../Lieder/scores/Beach,_Amy/3_Browning_Songs,_Op.44/3_I_Send_My_Heart_up_to_Thee!/lc6212196.mid","../author-profiling-in-symbolic-music/piano scores/Beach,_Amy/3_Browning_Songs,_Op.44/3_I_Send_My_Heart_up_to_Thee!/lc6212196.mid_track_2.mid",True
"Delius,_Frederick/2_Songs,_RT_V16/1_Il_pleure_dans_mon_cœur",Il pleure dans mon cœur,5106276,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/2_Songs,_RT_V16/1_Il_pleure_dans_mon_cœur/lc6510449.mid","../author-profiling-in-symbolic-music/piano scores/Delius,_Frederick/2_Songs,_RT_V16/1_Il_pleure_dans_mon_cœur/lc6510449.mid_track_2.mid",True
"Parry,_Hubert/_/There_rolls_the_deep",There rolls the deep,5103547,"Parry,_Hubert",Hubert Parry,Male,British composer and musicologist,4,8,"../Lieder/scores/Parry,_Hubert/_/There_rolls_the_deep/lc6210474.mid","../author-profiling-in-symbolic-music/piano scores/Parry,_Hubert/_/There_rolls_the_deep/lc6210474.mid_track_5.mid",True
"Wolf,_Hugo/Eichendorff-Lieder/06_Der_Soldat_II",Der Soldat II,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/06_Der_Soldat_II/lc5025040.mid","../author-profiling-in-symbolic-music/piano scores/Wolf,_Hugo/Eichendorff-Lieder/06_Der_Soldat_II/lc5025040.mid_track_1.mid",True
"Wolf,_Hugo/Eichendorff-Lieder/20_Waldmädchen",Waldmädchen,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/20_Waldmädchen/lc5077482.mid","../author-profiling-in-symbolic-music/piano scores/Wolf,_Hugo/Eichendorff-Lieder/20_Waldmädchen/lc5077482.mid_track_2.mid",True
"Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/6a_Song_of_the_Summer_Winds",Song of the Summer Winds,5107543,"Mounsey_Bartholomew,_Ann",Ann Mounsey,Female,"English composer, pianist, and organist",1,7,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/6a_Song_of_the_Summer_Winds/lc6646781.mid","../author-profiling-in-symbolic-music/piano scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/6a_Song_of_the_Summer_Winds/lc6646781.mid_track_4.mid",True
"Wolf,_Hugo/Eichendorff-Lieder/15_Unfall",Unfall,5013942,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Eichendorff-Lieder/15_Unfall/lc5057804.mid","../author-profiling-in-symbolic-music/piano scores/Wolf,_Hugo/Eichendorff-Lieder/15_Unfall/lc5057804.mid_track_2.mid",True
"Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen",Ihr Gärtchen,5103381,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen/lc6174661.mid","../author-profiling-in-symbolic-music/piano scores/Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen/lc6174661.mid_track_1.mid",True
"Bizet,_Georges/20_Mélodies,_Op.21/07_Vous_ne_priez_pas",Vous ne priez pas,5079544,"Bizet,_Georges",Georges Bizet,Male,French composer,2,26,"../Lieder/scores/Bizet,_Georges/20_Mélodies,_Op.21/07_Vous_ne_priez_pas/lc6895220.mid","../author-profiling-in-symbolic-music/piano scores/Bizet,_Georges/20_Mélodies,_Op.21/07_Vous_ne_priez_pas/lc6895220.mid_track_1.mid",True
"Gray,_Louisa/_/Yes_and_No",Yes and No,5107149,"Gray,_Louisa",Louisa Gray,Female,Composer of songs,1,7,"../Lieder/scores/Gray,_Louisa/_/Yes_and_No/lc6620845.mid","../author-profiling-in-symbolic-music/piano scores/Gray,_Louisa/_/Yes_and_No/lc6620845.mid_track_2.mid",True
"Wolf,_Hugo/Goethe-Lieder/40_Hoch_beglückt_in_deiner_Liebe",Hoch beglückt in deiner Liebe,5032876,"Wolf,_Hugo",Hugo Wolf,Male,Austrian composer,3,22,"../Lieder/scores/Wolf,_Hugo/Goethe-Lieder/40_Hoch_beglückt_in_deiner_Liebe/lc4945676.mid","../author-profiling-in-symbolic-music/piano scores/Wolf,_Hugo/Goethe-Lieder/40_Hoch_beglückt_in_deiner_Liebe/lc4945676.mid_track_2.mid",True
"Butterworth,_George/6_Songs_from_A_Shropshire_Lad/1_Loveliest_of_trees,_the_Cherry_now","Loveliest of trees, the Cherry now",5103550,"Butterworth,_George",George Butterworth,Male,English composer,3,12,"../Lieder/scores/Butterworth,_George/6_Songs_from_A_Shropshire_Lad/1_Loveliest_of_trees,_the_Cherry_now/lc6214840.mid","../author-profiling-in-symbolic-music/piano scores/Butterworth,_George/6_Songs_from_A_Shropshire_Lad/1_Loveliest_of_trees,_the_Cherry_now/lc6214840.mid_track_1.mid",True
"Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/12_Thrînôdia",Thrînôdia,5001731,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/12_Thrînôdia/lc6005658.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/Mélodies_pour_piano_et_chant/12_Thrînôdia/lc6005658.mid_track_1.mid",True
"Lehmann,_Liza/2_Seal_Songs/1_The_Mother_Seal’s_Lullaby",The Mother Seal’s Lullaby,5106657,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/2_Seal_Songs/1_The_Mother_Seal’s_Lullaby/lc6573515.mid","../author-profiling-in-symbolic-music/piano scores/Lehmann,_Liza/2_Seal_Songs/1_The_Mother_Seal’s_Lullaby/lc6573515.mid_track_3.mid",True
"Holmès,_Augusta_Mary_Anne/20_Mélodies/07_Noël_d’Irlande",Noël d’Irlande,5001717,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/07_Noël_d’Irlande/lc5719467.mid","../author-profiling-in-symbolic-music/piano scores/Holmès,_Augusta_Mary_Anne/20_Mélodies/07_Noël_d’Irlande/lc5719467.mid_track_2.mid",True
"Schumann,_Robert/Myrthen,_Op.25/22_Niemand",Niemand,5109331,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Myrthen,_Op.25/22_Niemand/lc6980464.mid","../author-profiling-in-symbolic-music/piano scores/Schumann,_Robert/Myrthen,_Op.25/22_Niemand/lc6980464.mid_track_1.mid",True
"Beach,_Amy/4_Songs,_Op.51/2_Wir_drei",Wir drei,5103538,"Beach,_Amy",Amy Beach,Female,American composer and pianist,3,10,"../Lieder/scores/Beach,_Amy/4_Songs,_Op.51/2_Wir_drei/lc6245972.mid","../author-profiling-in-symbolic-music/piano scores/Beach,_Amy/4_Songs,_Op.51/2_Wir_drei/lc6245972.mid_track_1.mid",True
"Schubert,_Franz/Schwanengesang,_D.957/10_Das_Fischermädchen",Das Fischermädchen,5004836,"Schubert,_Franz",Franz Schubert,Male,Austrian composer,10,88,"../Lieder/scores/Schubert,_Franz/Schwanengesang,_D.957/10_Das_Fischermädchen/lc5098612.mid","../author-profiling-in-symbolic-music/piano scores/Schubert,_Franz/Schwanengesang,_D.957/10_Das_Fischermädchen/lc5098612.mid_track_2.mid",True
"Wagner,_Richard/5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91/3_Im_Treibhaus",Im Treibhaus,5026081,"Wagner,_Richard",Richard Wagner,Male,German opera composer,1,5,"../Lieder/scores/Wagner,_Richard/5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91/3_Im_Treibhaus/lc5026084.mid","../author-profiling-in-symbolic-music/piano scores/Wagner,_Richard/5_Gedichte_für_eine_Frauenstimme_(Wesendonck-Lieder),_WWV_91/3_Im_Treibhaus/lc5026084.mid_track_1.mid",True
"Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/2_Belle_Yoli,_VWV_1134","Belle Yoli, VWV 1134",5101686,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/2_Belle_Yoli,_VWV_1134/lc5988382.mid","../author-profiling-in-symbolic-music/piano scores/Viardot,_Pauline/6_Mélodies,_VWV_1133-11371176/2_Belle_Yoli,_VWV_1134/lc5988382.mid_track_3.mid",True
"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène",A Clymène,5099424,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène/lc5612951.mid","../author-profiling-in-symbolic-music/piano scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène/lc5612951.mid_track_1.mid",True
