path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,voice_paths,voice_type0_paths
"Viardot,_Pauline/_/Désespoir,_VWV_1138","Désespoir, VWV 1138",5106660,"Viardot,_Pauline",Pauline Viardot,Female,French mezzo-soprano and composer,3,21,"../Lieder/scores/Viardot,_Pauline/_/Désespoir,_VWV_1138/lc6574450.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Viardot,_Pauline/_/Désespoir,_VWV_1138/lc6574450.mid_voice.mid']","../../author-profiling/train data/voice scores/Viardot,_Pauline/_/Désespoir,_VWV_1138/lc6574450.mid_voice_type0.mid"
"Schumann,_Clara/6_Lieder,_Op.13/5_Ich_hab’_in_Deinem_Auge",Ich hab’ in Deinem Auge,5097002,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.13/5_Ich_hab’_in_Deinem_Auge/lc5130351.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schumann,_Clara/6_Lieder,_Op.13/5_Ich_hab’_in_Deinem_Auge/lc5130351.mid_voice.mid']","../../author-profiling/train data/voice scores/Schumann,_Clara/6_Lieder,_Op.13/5_Ich_hab’_in_Deinem_Auge/lc5130351.mid_voice_type0.mid"
"Schumann,_Robert/Myrthen,_Op.25/25_Aus_den_östlichen_Rosen",Aus den östlichen Rosen,5109331,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Myrthen,_Op.25/25_Aus_den_östlichen_Rosen/lc6982743.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schumann,_Robert/Myrthen,_Op.25/25_Aus_den_östlichen_Rosen/lc6982743.mid_voice.mid']","../../author-profiling/train data/voice scores/Schumann,_Robert/Myrthen,_Op.25/25_Aus_den_östlichen_Rosen/lc6982743.mid_voice_type0.mid"
"Holmès,_Augusta_Mary_Anne/Paysages_d’amour/3_Au_bois_dormant",Au bois dormant,5101904,"Holmès,_Augusta_Mary_Anne",Augusta Holmès,Female,French composer,9,73,"../Lieder/scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/3_Au_bois_dormant/lc5995492.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/3_Au_bois_dormant/lc5995492.mid_voice.mid']","../../author-profiling/train data/voice scores/Holmès,_Augusta_Mary_Anne/Paysages_d’amour/3_Au_bois_dormant/lc5995492.mid_voice_type0.mid"
"Haydn,_Joseph/10_Canzonets/06_A_Pastoral_Song,_Hob.XXVIa27","A Pastoral Song, Hob.XXVIa:27",5105779,"Haydn,_Joseph",Joseph Haydn,Male,Austrian composer,1,10,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/06_A_Pastoral_Song,_Hob.XXVIa27/lc6465778.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Haydn,_Joseph/10_Canzonets/06_A_Pastoral_Song,_Hob.XXVIa27/lc6465778.mid_voice.mid']","../../author-profiling/train data/voice scores/Haydn,_Joseph/10_Canzonets/06_A_Pastoral_Song,_Hob.XXVIa27/lc6465778.mid_voice_type0.mid"
"Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/8_Dein_blaues_Auge",Dein blaues Auge,5032872,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/8_Dein_blaues_Auge/lc5058657.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/8_Dein_blaues_Auge/lc5058657.mid_voice.mid']","../../author-profiling/train data/voice scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/8_Dein_blaues_Auge/lc5058657.mid_voice_type0.mid"
"Reichardt,_Louise/12_Deutsche_und_Italiänische_Romantische_Gesänge/11_Aus_Tiecks_Genoveva",Aus Tiecks Genoveva,5002090,"Reichardt,_Louise",Louise Reichardt,Female,German composer,4,43,"../Lieder/scores/Reichardt,_Louise/12_Deutsche_und_Italiänische_Romantische_Gesänge/11_Aus_Tiecks_Genoveva/lc5002111.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Reichardt,_Louise/12_Deutsche_und_Italiänische_Romantische_Gesänge/11_Aus_Tiecks_Genoveva/lc5002111.mid_voice.mid']","../../author-profiling/train data/voice scores/Reichardt,_Louise/12_Deutsche_und_Italiänische_Romantische_Gesänge/11_Aus_Tiecks_Genoveva/lc5002111.mid_voice_type0.mid"
"Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit",Le ciel est par-dessus le toit,5106276,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit/lc6510502.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit/lc6510502.mid_voice.mid']","../../author-profiling/train data/voice scores/Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit/lc6510502.mid_voice_type0.mid"
"Chabrier,_Emmanuel/_/Villanelle_des_petits_canards",Villanelle des petits canards,5100086,"Chabrier,_Emmanuel",Emmanuel Chabrier,Male,French Romantic composer and pianist,1,3,"../Lieder/scores/Chabrier,_Emmanuel/_/Villanelle_des_petits_canards/lc5077917.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Chabrier,_Emmanuel/_/Villanelle_des_petits_canards/lc5077917.mid_voice.mid']","../../author-profiling/train data/voice scores/Chabrier,_Emmanuel/_/Villanelle_des_petits_canards/lc5077917.mid_voice_type0.mid"
"Grandval,_Clémence_de/_/Sacrifice",Sacrifice,5104018,"Grandval,_Clémence_de",Clémence de Grandval,Female,French composer,3,13,"../Lieder/scores/Grandval,_Clémence_de/_/Sacrifice/lc6626922.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Grandval,_Clémence_de/_/Sacrifice/lc6626922.mid_voice.mid']","../../author-profiling/train data/voice scores/Grandval,_Clémence_de/_/Sacrifice/lc6626922.mid_voice_type0.mid"
"Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife",The Bonnie Wee Wife,5107150,"Guest,_Jane_Mary",Jane Mary Guest,Female,English composer and pianist,1,2,"../Lieder/scores/Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife/lc6621051.mid","['voice', 'voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife/lc6621051.mid_voice.mid']","../../author-profiling/train data/voice scores/Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife/lc6621051.mid_voice_type0.mid"
"Schröter,_Corona/25_Lieder/25_Jugendlied",Jugendlied,5102093,"Schröter,_Corona",Corona Schröter,Female,German musician and singer,1,25,"../Lieder/scores/Schröter,_Corona/25_Lieder/25_Jugendlied/lc6054943.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/25_Jugendlied/lc6054943.mid_voice.mid']","../../author-profiling/train data/voice scores/Schröter,_Corona/25_Lieder/25_Jugendlied/lc6054943.mid_voice_type0.mid"
"Brahms,_Johannes/6_Songs,_Op.3/4_Lied_aus_dem_Gedicht_„Ivan“",Lied aus dem Gedicht „Ivan“,4910391,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/6_Songs,_Op.3/4_Lied_aus_dem_Gedicht_„Ivan“/lc5667849.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Brahms,_Johannes/6_Songs,_Op.3/4_Lied_aus_dem_Gedicht_„Ivan“/lc5667849.mid_voice.mid']","../../author-profiling/train data/voice scores/Brahms,_Johannes/6_Songs,_Op.3/4_Lied_aus_dem_Gedicht_„Ivan“/lc5667849.mid_voice_type0.mid"
"Kinkel,_Johanna/6_Lieder,_Op.16/3_Abschied_von_Italien",Abschied von Italien,5106651,"Kinkel,_Johanna",Johanna Kinkel,Female,"German composer and author, editor",8,45,"../Lieder/scores/Kinkel,_Johanna/6_Lieder,_Op.16/3_Abschied_von_Italien/lc6572043.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.16/3_Abschied_von_Italien/lc6572043.mid_voice.mid']","../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.16/3_Abschied_von_Italien/lc6572043.mid_voice_type0.mid"
"Lehmann,_Amelia/_/How_Delicious_is_the_Winning",How Delicious is the Winning,5107534,"Lehmann,_Amelia",Amelia Lehmann,Female,British composer,1,5,"../Lieder/scores/Lehmann,_Amelia/_/How_Delicious_is_the_Winning/lc6644635.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lehmann,_Amelia/_/How_Delicious_is_the_Winning/lc6644635.mid_voice.mid']","../../author-profiling/train data/voice scores/Lehmann,_Amelia/_/How_Delicious_is_the_Winning/lc6644635.mid_voice_type0.mid"
"Lang,_Josephine/6_Deutsche_Lieder,_Op.11/4_Abschied",Abschied,5106652,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/6_Deutsche_Lieder,_Op.11/4_Abschied/lc6577426.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/6_Deutsche_Lieder,_Op.11/4_Abschied/lc6577426.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/6_Deutsche_Lieder,_Op.11/4_Abschied/lc6577426.mid_voice_type0.mid"
"Lehmann,_Liza/5_Little_Love_Songs/1_There’s_a_bird_beneath_your_window",There’s a bird beneath your window,5103710,"Lehmann,_Liza",Liza Lehmann,Female,English operatic soprano and composer,5,29,"../Lieder/scores/Lehmann,_Liza/5_Little_Love_Songs/1_There’s_a_bird_beneath_your_window/lc6209594.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lehmann,_Liza/5_Little_Love_Songs/1_There’s_a_bird_beneath_your_window/lc6209594.mid_voice.mid']","../../author-profiling/train data/voice scores/Lehmann,_Liza/5_Little_Love_Songs/1_There’s_a_bird_beneath_your_window/lc6209594.mid_voice_type0.mid"
"Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/4_So_ich_traurig_bin",So ich traurig bin,5108200,"Webern,_Anton",Anton Webern,Male,Austrian composer and conductor,2,10,"../Lieder/scores/Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/4_So_ich_traurig_bin/lc6725890.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/4_So_ich_traurig_bin/lc6725890.mid_voice.mid']","../../author-profiling/train data/voice scores/Webern,_Anton/5_Lieder_nach_Gedichten_von_Stefan_George,_Op.4/4_So_ich_traurig_bin/lc6725890.mid_voice_type0.mid"
"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/3_Oh,_Roses_for_the_flush_of_youth","Oh, Roses for the flush of youth",5103497,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/3_Oh,_Roses_for_the_flush_of_youth/lc6189637.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/3_Oh,_Roses_for_the_flush_of_youth/lc6189637.mid_voice.mid']","../../author-profiling/train data/voice scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/3_Oh,_Roses_for_the_flush_of_youth/lc6189637.mid_voice_type0.mid"
"Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht",Frühlingsnacht,5003125,"Schumann,_Robert",Robert Schumann,Male,German composer,6,72,"../Lieder/scores/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid_voice.mid']","../../author-profiling/train data/voice scores/Schumann,_Robert/Liederkreis,_Op.39/12_Frühlingsnacht/lc4987677.mid_voice_type0.mid"
"Kinkel,_Johanna/6_Lieder,_Op.19/4_Beduinen-Romanze",Beduinen-Romanze,5101845,"Kinkel,_Johanna",Johanna Kinkel,Female,"German composer and author, editor",8,45,"../Lieder/scores/Kinkel,_Johanna/6_Lieder,_Op.19/4_Beduinen-Romanze/lc5988442.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.19/4_Beduinen-Romanze/lc5988442.mid_voice.mid']","../../author-profiling/train data/voice scores/Kinkel,_Johanna/6_Lieder,_Op.19/4_Beduinen-Romanze/lc5988442.mid_voice_type0.mid"
"Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/2_Abendlied",Abendlied,5101077,"Le_Beau,_Luise_Adolpha",Luise Adolpha Le Beau,Female,German composer,2,7,"../Lieder/scores/Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/2_Abendlied/lc5883655.mid","['voice', 'voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/2_Abendlied/lc5883655.mid_voice.mid']","../../author-profiling/train data/voice scores/Le_Beau,_Luise_Adolpha/2_Duette,_Op.6/2_Abendlied/lc5883655.mid_voice_type0.mid"
"Beach,_Amy/4_Songs,_Op.51/4_Je_demande_à_l’oiseau",Je demande à l’oiseau,5103538,"Beach,_Amy",Amy Beach,Female,American composer and pianist,3,10,"../Lieder/scores/Beach,_Amy/4_Songs,_Op.51/4_Je_demande_à_l’oiseau/lc6245974.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Beach,_Amy/4_Songs,_Op.51/4_Je_demande_à_l’oiseau/lc6245974.mid_voice.mid']","../../author-profiling/train data/voice scores/Beach,_Amy/4_Songs,_Op.51/4_Je_demande_à_l’oiseau/lc6245974.mid_voice_type0.mid"
"Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/2_Erwin",Erwin,5101840,"Hensel,_Fanny_(Mendelssohn)",Fanny Mendelssohn,Female,German pianist and composer,7,35,"../Lieder/scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/2_Erwin/lc5987806.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/2_Erwin/lc5987806.mid_voice.mid']","../../author-profiling/train data/voice scores/Hensel,_Fanny_(Mendelssohn)/6_Lieder,_Op.7/2_Erwin/lc5987806.mid_voice_type0.mid"
"Brahms,_Johannes/2_Gesänge,_Op.91/2_Geistliches_Wiegenlied",Geistliches Wiegenlied,5104578,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/2_Gesänge,_Op.91/2_Geistliches_Wiegenlied/lc6320420.mid","['other', 'voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Brahms,_Johannes/2_Gesänge,_Op.91/2_Geistliches_Wiegenlied/lc6320420.mid_voice.mid']","../../author-profiling/train data/voice scores/Brahms,_Johannes/2_Gesänge,_Op.91/2_Geistliches_Wiegenlied/lc6320420.mid_voice_type0.mid"
"Munktell,_Helena/_/Österns_natt",Österns natt,5107548,"Munktell,_Helena",Helena Munktell,Female,Swedish composer,2,12,"../Lieder/scores/Munktell,_Helena/_/Österns_natt/lc6652787.mid","['voice', 'other', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Munktell,_Helena/_/Österns_natt/lc6652787.mid_voice.mid']","../../author-profiling/train data/voice scores/Munktell,_Helena/_/Österns_natt/lc6652787.mid_voice_type0.mid"
"Greger,_Luise/3_Lieder,_Opp.122-124/2_O,_geh_nicht_vorüber","O, geh nicht vorüber",5103381,"Greger,_Luise",Luise Greger,Female,German composer and pianist,4,9,"../Lieder/scores/Greger,_Luise/3_Lieder,_Opp.122-124/2_O,_geh_nicht_vorüber/lc6174024.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Greger,_Luise/3_Lieder,_Opp.122-124/2_O,_geh_nicht_vorüber/lc6174024.mid_voice.mid']","../../author-profiling/train data/voice scores/Greger,_Luise/3_Lieder,_Opp.122-124/2_O,_geh_nicht_vorüber/lc6174024.mid_voice_type0.mid"
"Tegnér,_Alice/_/Walzer",Walzer,5108131,"Tegnér,_Alice",Alice Tegnér,Female,Swedish music teacher and children's songs composer,1,2,"../Lieder/scores/Tegnér,_Alice/_/Walzer/lc6910483.mid","['voice', 'voice', 'voice', 'voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Tegnér,_Alice/_/Walzer/lc6910483.mid_voice.mid']","../../author-profiling/train data/voice scores/Tegnér,_Alice/_/Walzer/lc6910483.mid_voice_type0.mid"
"Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/1_Dämmrung_senkte_sich_von_oben",Dämmrung senkte sich von oben,5032872,"Brahms,_Johannes",Johannes Brahms,Male,German composer and pianist,18,110,"../Lieder/scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/1_Dämmrung_senkte_sich_von_oben/lc5057822.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/1_Dämmrung_senkte_sich_von_oben/lc5057822.mid_voice.mid']","../../author-profiling/train data/voice scores/Brahms,_Johannes/8_Lieder_und_Gesänge,_Op.59/1_Dämmrung_senkte_sich_von_oben/lc5057822.mid_voice_type0.mid"
"Zumsteeg,_Emilie/5_Lieder/5_Sehnsucht_der_Liebe",Sehnsucht der Liebe,5103253,"Zumsteeg,_Emilie",Emilie Zumsteeg,Female,"German composer, music teacher, choir conductor, singer and pianist",2,11,"../Lieder/scores/Zumsteeg,_Emilie/5_Lieder/5_Sehnsucht_der_Liebe/lc6163298.mid","['voice', 'other']",False,"['../../author-profiling/train data/voice scores/Zumsteeg,_Emilie/5_Lieder/5_Sehnsucht_der_Liebe/lc6163298.mid_voice.mid']","../../author-profiling/train data/voice scores/Zumsteeg,_Emilie/5_Lieder/5_Sehnsucht_der_Liebe/lc6163298.mid_voice_type0.mid"
"Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/4_The_Warrior_Boy",The Warrior Boy,5107543,"Mounsey_Bartholomew,_Ann",Ann Mounsey,Female,"English composer, pianist, and organist",1,7,"../Lieder/scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/4_The_Warrior_Boy/lc6648674.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/4_The_Warrior_Boy/lc6648674.mid_voice.mid']","../../author-profiling/train data/voice scores/Mounsey_Bartholomew,_Ann/Songs_of_Remembrance/4_The_Warrior_Boy/lc6648674.mid_voice_type0.mid"
"Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3a_Geistliches_Lied",Geistliches Lied,5002042,"Reichardt,_Louise",Louise Reichardt,Female,German composer,4,43,"../Lieder/scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3a_Geistliches_Lied/lc5092560.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3a_Geistliches_Lied/lc5092560.mid_voice.mid']","../../author-profiling/train data/voice scores/Reichardt,_Louise/6_Lieder_von_Novalis,_Op.4/3a_Geistliches_Lied/lc5092560.mid_voice_type0.mid"
"Schumann,_Clara/6_Lieder,_Op.13/3_Liebeszauber",Liebeszauber,5097002,"Schumann,_Clara",Clara Wieck,Female,German musician and composer,4,17,"../Lieder/scores/Schumann,_Clara/6_Lieder,_Op.13/3_Liebeszauber/lc5126774.mid","['other', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Schumann,_Clara/6_Lieder,_Op.13/3_Liebeszauber/lc5126774.mid_voice.mid']","../../author-profiling/train data/voice scores/Schumann,_Clara/6_Lieder,_Op.13/3_Liebeszauber/lc5126774.mid_voice_type0.mid"
"Bishop,_Henry/_/Sappho_at_her_Loom",Sappho at her Loom,5105780,"Bishop,_Henry",Henry Bishop,Male,British composer,1,2,"../Lieder/scores/Bishop,_Henry/_/Sappho_at_her_Loom/lc6446003.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Bishop,_Henry/_/Sappho_at_her_Loom/lc6446003.mid_voice.mid']","../../author-profiling/train data/voice scores/Bishop,_Henry/_/Sappho_at_her_Loom/lc6446003.mid_voice_type0.mid"
"Zumsteeg,_Emilie/6_Lieder,_Op.4/6_Lied_in_der_Ferne",Lied in der Ferne,5103263,"Zumsteeg,_Emilie",Emilie Zumsteeg,Female,"German composer, music teacher, choir conductor, singer and pianist",2,11,"../Lieder/scores/Zumsteeg,_Emilie/6_Lieder,_Op.4/6_Lied_in_der_Ferne/lc6164142.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Zumsteeg,_Emilie/6_Lieder,_Op.4/6_Lied_in_der_Ferne/lc6164142.mid_voice.mid']","../../author-profiling/train data/voice scores/Zumsteeg,_Emilie/6_Lieder,_Op.4/6_Lied_in_der_Ferne/lc6164142.mid_voice_type0.mid"
"Zumsteeg,_Emilie/5_Lieder/4_Romanze",Romanze,5103253,"Zumsteeg,_Emilie",Emilie Zumsteeg,Female,"German composer, music teacher, choir conductor, singer and pianist",2,11,"../Lieder/scores/Zumsteeg,_Emilie/5_Lieder/4_Romanze/lc6159273.mid","['voice', 'other']",False,"['../../author-profiling/train data/voice scores/Zumsteeg,_Emilie/5_Lieder/4_Romanze/lc6159273.mid_voice.mid']","../../author-profiling/train data/voice scores/Zumsteeg,_Emilie/5_Lieder/4_Romanze/lc6159273.mid_voice_type0.mid"
"Lang,_Josephine/3_Lieder,_Op.8/3_Ewige_Nähe",Ewige Nähe,5102677,"Lang,_Josephine",Josephine Lang,Female,German composer,12,52,"../Lieder/scores/Lang,_Josephine/3_Lieder,_Op.8/3_Ewige_Nähe/lc6089528.mid","['voice', 'piano', 'piano']",True,"['../../author-profiling/train data/voice scores/Lang,_Josephine/3_Lieder,_Op.8/3_Ewige_Nähe/lc6089528.mid_voice.mid']","../../author-profiling/train data/voice scores/Lang,_Josephine/3_Lieder,_Op.8/3_Ewige_Nähe/lc6089528.mid_voice_type0.mid"
